"Titles","Year","Cited by","Link"
"Quantifying forest canopy traits: Imaging spectroscopy versus field survey","2015","229","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913553499&doi=10.1016%2fj.rse.2014.11.011&partnerID=40&md5=c3197d4f3d789451ea9866b1509dcc42"
"Adaptation, learning, and optimization over networks","2014","463","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905009821&doi=10.1561%2f2200000051&partnerID=40&md5=e9db5aad02c46f8b4809ceef8cf744b0"
"Volatile flavor compounds in yogurt: A review","2010","339","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649561438&doi=10.1080%2f10408390903044081&partnerID=40&md5=bd10102afe9855a423ccfcfd8317ebdb"
"Early detection of Fusarium infection in wheat using hyper-spectral imaging","2011","229","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551687553&doi=10.1016%2fj.compag.2010.12.006&partnerID=40&md5=3bfbf89c42fe9295a3f799d51051aa02"
"A survey of multiple classifier systems as hybrid systems","2014","731","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887090067&doi=10.1016%2fj.inffus.2013.04.006&partnerID=40&md5=e8b0dd8f6b66adbedfac98868e803ad7"
"Diffusion strategies for distributed Kalman filtering and smoothing","2010","636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956542982&doi=10.1109%2fTAC.2010.2042987&partnerID=40&md5=b28e742f2f087aafc5dd392a0dfd1c5b"
"Perceptual issues in augmented reality revisited","2010","325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651110736&doi=10.1109%2fISMAR.2010.5643530&partnerID=40&md5=2893b36251a6696afd1eba6c195e873a"
"A framework for hand gesture recognition based on accelerometer and EMG sensors","2011","452","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054822470&doi=10.1109%2fTSMCA.2011.2116004&partnerID=40&md5=6baaad4494cfdc4e639461ae711a5292"
"Cloud-enabled prognosis for manufacturing","2015","264","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940450168&doi=10.1016%2fj.cirp.2015.05.011&partnerID=40&md5=b7b60521ac2fe66c7fad767ebcba67c7"
"A multi-sensor fusion system for moving object detection and tracking in urban driving environments","2014","319","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929193302&doi=10.1109%2fICRA.2014.6907100&partnerID=40&md5=fb09ba5c22368d87a448cb26b210ecaf"
"Adaptive consensus control for a class of nonlinear multiagent time-delay systems using neural networks","2014","491","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901449698&doi=10.1109%2fTNNLS.2014.2302477&partnerID=40&md5=b2d01fe1acd9bce0ac988ac78a6d0adf"
"Fast distributed gradient methods","2014","350","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893505377&doi=10.1109%2fTAC.2014.2298712&partnerID=40&md5=b026f1effebeb6fadf0f3cda60f9b760"
"Categorical and dimensional affect analysis in continuous input: Current trends and future directions","2013","252","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886395193&doi=10.1016%2fj.imavis.2012.06.016&partnerID=40&md5=65a1b8a7fee18959afd4aa90e7143f44"
"A sensor-fusion drivable-region and lane-detection system for autonomous vehicle navigation in challenging road scenarios","2014","273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896837784&doi=10.1109%2fTVT.2013.2281199&partnerID=40&md5=5410448d2c987404dddc1ec059c80b0c"
"Orientation estimation using a quaternion-based indirect Kalman filter with adaptive estimation of external acceleration","2010","207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149471478&doi=10.1109%2fTIM.2010.2047157&partnerID=40&md5=10acfd343b9b986fc8f0d7505db18775"
"Multisensor data fusion: A review of the state-of-the-art","2013","1366","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867336190&doi=10.1016%2fj.inffus.2011.08.001&partnerID=40&md5=607bb29552a0451e4b7bd30391ef3311"
"Evaluation of accelerometer based multi-sensor versus single-sensor activity recognition systems","2014","214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900795161&doi=10.1016%2fj.medengphy.2014.02.012&partnerID=40&md5=1f0af083020eab5d11c94d3c7763a80e"
"Associating uncertainty with three-dimensional poses for use in estimation problems","2014","188","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902153595&doi=10.1109%2fTRO.2014.2298059&partnerID=40&md5=910ca55a2b897be71e7e700ba559c4b1"
"Macroscopic 3D Porous Graphitic Carbon Nitride Monolith for Enhanced Photocatalytic Hydrogen Evolution","2015","502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939163193&doi=10.1002%2fadma.201502057&partnerID=40&md5=ebbf6641f2ea8fa863eb5322cfcbdb3e"
"3D shape scanning with a time-of-flight camera","2010","259","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955998137&doi=10.1109%2fCVPR.2010.5540082&partnerID=40&md5=460d577b11d0fee98a9a9ab1f209691c"
"Multi-sensor image fusion for pansharpening in remote sensing","2010","215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551508297&doi=10.1080%2f19479830903561985&partnerID=40&md5=0c7a208bb8cace9dad0583920b020f27"
"ParkNet: Drive-by sensing of road-side parking statistics","2010","329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955007905&doi=10.1145%2f1814433.1814448&partnerID=40&md5=e505965db5b7a9bb292090cb8d716a56"
"Static and moving object detection using flux tensor with split gaussian models","2014","195","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908508432&doi=10.1109%2fCVPRW.2014.68&partnerID=40&md5=04f78d0ce9b9c3c3a1f7ac952bba1748"
"Consensus conditions of multi-agent systems with time-varying topologies and stochastic communication noises","2010","499","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77249110635&doi=10.1109%2fTAC.2010.2042982&partnerID=40&md5=e04c9e098d06269ca5e723d5ef7a098a"
"Rear-lamp vehicle detection and tracking in low-exposure color video for night conditions","2010","205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953119665&doi=10.1109%2fTITS.2010.2045375&partnerID=40&md5=b0b5873b2893fa2f74d1ed2bc527b349"
"Objective measures, sensors and computational techniques for stress recognition and classification: A survey","2012","325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868578631&doi=10.1016%2fj.cmpb.2012.07.003&partnerID=40&md5=3b44e98329952543132b271d74b87abc"
"Active vision in robotic systems: A survey of recent developments","2011","281","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053933084&doi=10.1177%2f0278364911410755&partnerID=40&md5=bdd21043605ebb8b5be5816cf3b11448"
"Cooperative filters and control for cooperative exploration","2010","215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949423953&doi=10.1109%2fTAC.2009.2039240&partnerID=40&md5=e5c7434c3867dee6552fdc8e9ec29621"
"Wavelets on graphs via spectral graph theory","2011","1255","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751582295&doi=10.1016%2fj.acha.2010.04.005&partnerID=40&md5=23ab681c616a91db3f1dae27d66605b2"
"A hand gesture recognition framework and wearable gesture-based interaction prototype for mobile devices","2014","218","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897026519&doi=10.1109%2fTHMS.2014.2302794&partnerID=40&md5=dfc7cb8c61762540c83adc595e8da741"
"Aerodynamic parameter estimation from flight data applying extended and unscented Kalman filter","2010","210","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75949090857&doi=10.1016%2fj.ast.2009.10.003&partnerID=40&md5=c16b910db8b8cb44ad5bdcf6d8c7c5ad"
"Keyframe-based visual-inertial odometry using nonlinear optimization","2015","1134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924677423&doi=10.1177%2f0278364914554813&partnerID=40&md5=fca3c13d4f394a25634d5e23e3716a97"
"Advanced monitoring of machining operations","2010","982","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955555083&doi=10.1016%2fj.cirp.2010.05.010&partnerID=40&md5=8887cfec071e546a424b760c5e299910"
"Consensus-Based Linear and Nonlinear Filtering","2015","250","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928502344&doi=10.1109%2fTAC.2014.2357135&partnerID=40&md5=f93a5634e2b114c9c687d7f95b4f98a6"
"Wireless sensor networks for healthcare: A survey","2010","1021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956882701&doi=10.1016%2fj.comnet.2010.05.003&partnerID=40&md5=e29a56b8850a2dbfe48bee88d1ec09f6"
"Evaluation of interest point detectors and feature descriptors for visual tracking","2011","320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960215552&doi=10.1007%2fs11263-011-0431-5&partnerID=40&md5=042115ee860a213d48e1d36612601c13"
"Interacting multiple model filter-based sensor fusion of GPS with in-vehicle sensors for real-time vehicle positioning","2012","229","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857789685&doi=10.1109%2fTITS.2011.2171033&partnerID=40&md5=658147f8a5d5f4ee12cb2140944bdc3e"
"Robust INS/GPS sensor fusion for UAV localization using SDRE nonlinear filtering","2010","190","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949398366&doi=10.1109%2fJSEN.2009.2034730&partnerID=40&md5=67fbc5081f3a4fe6292c8a570e1e0ed4"
"Data fusion in intelligent transportation systems: Progress and challenges - A survey","2011","335","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956963824&doi=10.1016%2fj.inffus.2010.06.001&partnerID=40&md5=899973e052568d8bf29c9481171a8f66"
"Person re-identification by support vector ranking","2010","653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898425016&doi=10.5244%2fC.24.21&partnerID=40&md5=7ad4d8afad21c7f6a2492a013067ac9f"
"Scanning 3D full human bodies using kinects","2012","438","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863363342&doi=10.1109%2fTVCG.2012.56&partnerID=40&md5=d1600bd964fd9af6d0026c900671998e"
"A robust and modular multi-sensor fusion approach applied to MAV navigation","2013","407","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893739860&doi=10.1109%2fIROS.2013.6696917&partnerID=40&md5=cbaa83a53622ee574b4124dc24a06aec"
"An efficient hierarchical identification method for general dual-rate sampled-data systems","2014","206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895924313&doi=10.1016%2fj.automatica.2013.12.025&partnerID=40&md5=f6583b1764839c0028b40d839e50d12d"
"LifeMap: A smartphone-based context provider for location-based services","2011","239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954535761&doi=10.1109%2fMPRV.2011.13&partnerID=40&md5=2a07d5043e52183cbb5f90e5274a9eda"
"A Reliable and accurate indoor localization method using phone inertial sensors","2012","499","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867484578&doi=10.1145%2f2370216.2370280&partnerID=40&md5=dbc5ee5afc02e5a1249fabe75de07faf"
"Driver classification and driving style recognition using inertial sensors","2013","250","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892386442&doi=10.1109%2fIVS.2013.6629603&partnerID=40&md5=99a24d9b8ca5f37232e397d17f300424"
"A synchronized visual-inertial sensor system with FPGA pre-processing for accurate real-time SLAM","2014","198","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929172132&doi=10.1109%2fICRA.2014.6906892&partnerID=40&md5=81595f0274937e5e53dec34e3d67f542"
"Unscented Kalman filter for vehicle state estimation","2011","197","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960771466&doi=10.1080%2f00423114.2010.527994&partnerID=40&md5=6b30da3e9388ac3b121847ef977da5bc"
"Vision-controlled micro flying robots: From system design to autonomous navigation and mapping in GPS-denied environments","2014","223","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027921262&doi=10.1109%2fMRA.2014.2322295&partnerID=40&md5=4b9985ffd1e68759746e29d5ddd85577"
"Unified temporal and spatial calibration for multi-sensor systems","2013","459","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893732677&doi=10.1109%2fIROS.2013.6696514&partnerID=40&md5=cb1fdb6fb559bcdd9513984df561b721"
"IMU preintegration on manifold for efficient visual-inertial maximum-a-posteriori estimation","2015","220","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982211932&doi=10.15607%2fRSS.2015.XI.006&partnerID=40&md5=ed0b84dd7d762027a1b4b7cc6392d384"
"A Data-level fusion model for developing composite health indices for degradation modeling and prognostic analysis","2013","211","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892606646&doi=10.1109%2fTASE.2013.2250282&partnerID=40&md5=58730c5ccd9394ce9e08c9903e53017c"
"Nonfragile Distributed Filtering for T-S Fuzzy Systems in Sensor Networks","2015","196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975229595&doi=10.1109%2fTFUZZ.2014.2367101&partnerID=40&md5=00cbf1fee75326ea8baf377b03012098"
"Challenges and research directions in medical cyber-physical systems","2012","266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84155167716&doi=10.1109%2fJPROC.2011.2165270&partnerID=40&md5=b8fec6c19ead2495dbf3318be97f10d8"
"Multimodal semi-automated affect detection from conversational cues, gross body language, and facial features","2010","205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954089820&doi=10.1007%2fs11257-010-9074-4&partnerID=40&md5=1a311f744d34af20ed5925b1f665b427"
"Distributed event-triggered control for multi-agent systems","2012","1690","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860478854&doi=10.1109%2fTAC.2011.2174666&partnerID=40&md5=381ff4d87cb2e4b0b45f9e8859a30edb"
"SVO: Fast semi-direct monocular visual odometry","2014","1470","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929170523&doi=10.1109%2fICRA.2014.6906584&partnerID=40&md5=dc6907418995c2854053b873f5a65205"
"Fusion of smartphone motion sensors for physical activity recognition","2014","346","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902254076&doi=10.3390%2fs140610146&partnerID=40&md5=a0e6cdf165a47c4c13937d6f861bee60"
"Leader-following consensus of multi-agent systems under fixed and switching topologies","2010","1172","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950022516&doi=10.1016%2fj.sysconle.2010.01.006&partnerID=40&md5=e900189ecdc5d304b5c911a3211f1dad"
"Visual-inertial sensor fusion: Localization, mapping and sensor-to-sensor Self-calibration","2011","415","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651480300&doi=10.1177%2f0278364910382802&partnerID=40&md5=8657367fb3fe94c53037ddb994320d2f"
"Survey on the characterization and classification of wireless sensor network applications","2014","218","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906859714&doi=10.1109%2fCOMST.2014.2320073&partnerID=40&md5=8d72dd6c4de48c321c6f7bde62f6cb13"
"Kullback-Leibler average, consensus on probability densities, and distributed state estimation with guaranteed stability","2014","323","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896759301&doi=10.1016%2fj.automatica.2013.11.042&partnerID=40&md5=fe9c3149d924859434a9632b306113f5"
"An optimal-control-based framework for trajectory planning, threat assessment, and semi-autonomous control of passenger vehicles in hazard avoidance Scenarios","2010","213","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957668679&doi=10.1504%2fIJVAS.2010.035796&partnerID=40&md5=e08a182caf08b4e49953309204dd6f1e"
"A survey of sensor fusion methods in wearable robotics","2015","169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940957267&doi=10.1016%2fj.robot.2014.08.012&partnerID=40&md5=b806fac8abf28ba101245c8a9dca768f"
"SignalSLAM: Simultaneous localization and mapping with mixed WiFi, bluetooth, LTE and magnetic signals","2013","124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902169613&doi=10.1109%2fIPIN.2013.6817853&partnerID=40&md5=746a75362c2c9bf1b54203d1e160bc9e"
"Application of plug-in electric vehicles to frequency regulation based on distributed signal acquisition via limited communication","2013","120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885419755&doi=10.1109%2fTPWRS.2012.2209902&partnerID=40&md5=0585b5a2e48e5c1ced0f1df1f9fd4819"
"Calibration between color camera and 3D LIDAR instruments with a polygonal planar board","2014","156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896465103&doi=10.3390%2fs140305333&partnerID=40&md5=e6942eb2437b6ffa19ee7346badbf424"
"Tool condition monitoring system: A review","2015","120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947330501&doi=10.1016%2fj.matpr.2015.07.317&partnerID=40&md5=8209b7ecf89e866f6841350965508a86"
"A review of intelligent driving style analysis systems and related artificial intelligence algorithms","2015","160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949238480&doi=10.3390%2fs151229822&partnerID=40&md5=4c4176889d3b1b6523ba4e42c198c8c5"
"Wearable computing: Accelerometers’ data classification of body postures and movements","2012","116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952063069&doi=10.1007%2f978-3-642-34459-6_6&partnerID=40&md5=be21600e1045896c05b3c28ef2305a38"
"A derivative UKF for tightly coupled INS/GPS integrated navigation","2015","155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929280462&doi=10.1016%2fj.isatra.2014.10.006&partnerID=40&md5=9a0266e6e596f10b7a690277a56ba70f"
