"Titles","Year","Cited by","Link"
"And justice for all: How organizational justice climate deters sexual harassment","2018","36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046459233&doi=10.1111%2fpeps.12274&partnerID=40&md5=6b820b5236af65886f40553dd6efe118"
"Russian strategy and the end of the INF treaty","2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057021320&doi=10.1080%2f00396338.2018.1542802&partnerID=40&md5=5a92c1336957458df71aff5bcd4be5be"
"A proteomic landscape of diffuse-type gastric cancer","2018","134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045030074&doi=10.1038%2fs41467-018-03121-2&partnerID=40&md5=640a4548d4e23342eaac7b33e97d38a4"
"Race, debt and sovereignty – the ‘China factor’ in Malaysia’s GE14","2018","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058372508&doi=10.1080%2f00358533.2018.1545939&partnerID=40&md5=b6cc18848b849076c172bb04c69c4176"
"Role of spinal GABA receptors in the acute antinociceptive response of mice to hyperbaric oxygen","2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051251141&doi=10.1016%2fj.brainres.2018.08.002&partnerID=40&md5=88a0173ffd3fa444e78559c3754a1050"
"Finding the Forgotten: Motivating Military Veterans to Register with a Primary Healthcare Practice","2018","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057547330&doi=10.1093%2fmilmed%2fusy086&partnerID=40&md5=d7cdf9d5e212ca622b77f07e6d7883da"
"Two independent predictors of nightmares in posttraumatic stress disorder","2018","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056663982&doi=10.5664%2fjcsm.7494&partnerID=40&md5=a9132453090b2c9c053684853b91d7a4"
"A comprehensive survey on machine learning for networking: evolution, applications and research opportunities","2018","544","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048987338&doi=10.1186%2fs13174-018-0087-2&partnerID=40&md5=111dbf2126f384b37406dbc9ca808dc4"
"Globalization and terror in Africa","2018","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039842534&doi=10.1016%2fj.inteco.2017.12.005&partnerID=40&md5=014e7264b0b73b4b5531b6b37950d13d"
"Internet of Things applied to Asymmetric Operations","2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060040895&doi=10.1109%2fICACCI.2018.8554529&partnerID=40&md5=8c83e4bd6d4ed898aa7c210e92735584"
"Psychological Inflexibility Predicts of Suicidal Ideation Over Time in Veterans of the Conflicts in Iraq and Afghanistan","2018","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029227175&doi=10.1111%2fsltb.12388&partnerID=40&md5=44b6b5cc22ac242c80461e45a8f7d39b"
"Conventional and advanced exergy analyses of a marine steam power plant","2018","49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053104957&doi=10.1016%2fj.energy.2018.08.119&partnerID=40&md5=9cb54072a9c530eaad743a3f683f19dd"
"Neuroscience informed prolonged exposure practice: Increasing efficiency and efficacy through mechanisms","2018","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058950807&doi=10.3389%2ffnbeh.2018.00281&partnerID=40&md5=cba06a25a3e67579551bec65499f918d"
"Development and application of a multi-modal task analysis to support intelligent tutoring of complex skills","2018","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051751443&doi=10.1186%2fs40594-018-0108-5&partnerID=40&md5=bdebd44ddac674cdaed360969f5bebb8"
"Improving parental emotion socialization in military families: Results of a randomized controlled trial","2018","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051339296&doi=10.1037%2ffam0000461&partnerID=40&md5=1a800ebc275d010f93d1b98fba1eecaa"
"Role of intestinal trefoil factor in protecting intestinal epithelial cells from burn-induced injury","2018","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042214955&doi=10.1038%2fs41598-018-21282-4&partnerID=40&md5=1cb58ea07526245355b634c40148efa4"
"The British army, information management and the First World War revolution in military affairs","2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052136416&doi=10.1080%2f01402390.2018.1504210&partnerID=40&md5=58cb9ccf428da47daf9c6fa838b3935c"
"People are averse to machines making moral decisions","2018","142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051401081&doi=10.1016%2fj.cognition.2018.08.003&partnerID=40&md5=80637d76be25ed53fb3ecc6af67500e7"
"FDXR is a biomarker of radiation exposure in vivo","2018","73","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040609963&doi=10.1038%2fs41598-017-19043-w&partnerID=40&md5=583f236e9a8ef7189683574e926a79f8"
"Sex-Dependent Effects of Mild Blast-induced Traumatic Brain Injury on Corticotropin-releasing Factor Receptor Gene Expression: Potential Link to Anxiety-like Behaviors","2018","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054167901&doi=10.1016%2fj.neuroscience.2018.09.014&partnerID=40&md5=5a8efcda113ce6b04c06a03f8e800355"
"Single engine turboprop aeroplane class in small air transport","2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106430964&doi=10.1108%2fAEAT-01-2017-0009&partnerID=40&md5=18052de6f3d8f9153297c2ca96beea3c"
"what is the point? teaching graduate students how to construct political science research puzzles","2018","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026508104&doi=10.1057%2fs41304-017-0130-y&partnerID=40&md5=f1daec2c1102161493c74424ac38d381"
"Reasons for Living Among U.S. Army Personnel Thinking About Suicide","2018","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049782115&doi=10.1007%2fs10608-018-9932-7&partnerID=40&md5=fe11529ffad378c4e35ee2b9825df29c"
"German Soldiers' Needs to Clarify Open Aspects in Their Life, to Talk About Fears and Worries, and to Forgive and to Be Forgiven as a Matter of Life Reflection","2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060976593&doi=10.3389%2ffpsyt.2018.00582&partnerID=40&md5=da43b57a2b3596e8274a8975cb347301"
"Nociceptive and Cognitive Changes in a Murine Model of Polytrauma","2018","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051750629&doi=10.1016%2fj.jpain.2018.06.004&partnerID=40&md5=4909dd6cb7a9ef00385e89832a7d5f28"
"Transcriptomic signatures of NK cells suggest impaired responsiveness in HIV-1 infection and increased activity post-vaccination","2018","29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044353148&doi=10.1038%2fs41467-018-03618-w&partnerID=40&md5=27b43558fac05322845cdf1f26d28629"
"Building resilience: The conceptual basis and research evidence for resilience training programs","2018","34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049807815&doi=10.1037%2fgpr0000152&partnerID=40&md5=5a68d9800aba741cd88c442283f302c5"
"Intra-individual variability in vagal control is associated with response inhibition under stress","2018","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059003603&doi=10.3389%2ffnhum.2018.00475&partnerID=40&md5=7386a334f1c3d67508c4f748a0f5beb4"
"Clemastine alleviates depressive-like behavior through reversing the imbalance of microglia-related pro-inflammatory state in mouse hippocampus","2018","41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056844620&doi=10.3389%2ffncel.2018.00412&partnerID=40&md5=775d7d82454a89669d08ccbccef648e4"
"Rapid weight loss and dietary inadequacies among martial arts practitioners from Poland","2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056414186&doi=10.3390%2fijerph15112476&partnerID=40&md5=37a01e3a6c9f43e090c3f0c914351c75"
"Japan’s pacifism is dead","2018","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057017625&doi=10.1080%2f00396338.2018.1542803&partnerID=40&md5=7048f807b12d0743d8d5b616ddd4b0c1"
"Omentectomy Prevents Metabolic Syndrome by Reducing Appetite and Body Weight in A Diet-Induced Obesity Rat Model","2018","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041042550&doi=10.1038%2fs41598-018-19973-z&partnerID=40&md5=0d9166bc0040607f79973af3253c537b"
"Development of tables for classifying judo athletes according to maximal isometric strength and muscular power, and comparisons between athletes at different competitive levels","2018","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047329649&doi=10.1007%2fs11332-018-0469-7&partnerID=40&md5=8d766484e8606c91ddb12a55e220ea55"
"A crawl, walk, run approach to co-designing communications software and hardware: A case study","2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059988403&doi=10.1109%2fSysEng.2018.8544422&partnerID=40&md5=ab418318d3b18769764f96389b84b18d"
"The securitization of health in the Trump era","2018","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055547328&doi=10.1080%2f10357718.2018.1534936&partnerID=40&md5=3dd35e44a157baede23cb2f1fec5b3ff"
"Research progress in the function of expansins and xyloglucan endotransglucosylase/hydrolase; [膨胀素和木葡聚糖内转葡糖基酶/水解酶基因的功能研究进展]","2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065058729&doi=10.13592%2fj.cnki.ppj.2018.0135&partnerID=40&md5=4d2149b56949b4f701302382cce3a54d"
"Effect of military deployment on diabetes mellitus in air force personnel","2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057570946&doi=10.1093%2fmilmed%2fusy050&partnerID=40&md5=ea74750344d9db623e04ac2a7e3ffdd4"
"Eyes on the street: Civilian Joint Task Force and the surveillance of Boko Haram in northeastern Nigeria","2018","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047423929&doi=10.1080%2f02684527.2018.1475892&partnerID=40&md5=8619d9aea48bfb121b4e21876a2d36aa"
"Adipose mesenchymal stem cells from osteoporotic donors preserve functionality and modulate systemic inflammatory microenvironment in osteoporotic cytotherapy","2018","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044513335&doi=10.1038%2fs41598-018-23098-8&partnerID=40&md5=7af76d563617622e1fa2704b3c8f9bc1"
"System engineering in an unknown aerial environment for a communications system","2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059982703&doi=10.1109%2fSysEng.2018.8544441&partnerID=40&md5=e751b47537fda7fbd918f340a2cea1ea"
"Metabolomics coupled with pathway analysis characterizes metabolic changes in response to BDE-3 induced reproductive toxicity in mice","2018","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044992942&doi=10.1038%2fs41598-018-23484-2&partnerID=40&md5=2768561e23478d064208a18ea7e5694a"
"Plan for the worst, hope for the best? Exploring major events related terrorism and future challenges for UK event professionals","2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056151561&doi=10.1108%2fIJTC-03-2018-0021&partnerID=40&md5=bb80d67e2eb50a31dfbe10b26f3fe3c4"
"Evaluating the Effectiveness of Graduated Stress Exposure in Virtual Spaceflight Hazard Training","2018","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047805084&doi=10.1177%2f1555343418775561&partnerID=40&md5=7f53005a428922d929188e4d3943a2b3"
"The effect of foreign state support to UNITA during the Angolan War (1975–1991)","2018","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062661270&doi=10.1080%2f09592318.2018.1519312&partnerID=40&md5=5751fd2fac3c14c17bb7a0a80403b063"
"Between Russia and a Hard Place: Great Power Grievances and Central Asian Ambivalence","2018","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057329535&doi=10.1080%2f09668136.2018.1536781&partnerID=40&md5=cfd379d8310ff0cde3259f0b5f2e11fe"
"Expeditionary police advising: some causes of failure","2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062675717&doi=10.1080%2f09592318.2018.1519311&partnerID=40&md5=24fd10821a36cc75356d29f4afc8d523"
"Impact of early life adversity on the stress biobehavioral response during nicotine withdrawal","2018","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051634007&doi=10.1016%2fj.psyneuen.2018.08.022&partnerID=40&md5=a98f2adf3d7f5c6fddd69ded98ec1c33"
"Sustainability policies and practices in public sector organisations: The case of the Portuguese Central Public Administration","2018","27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053075441&doi=10.1016%2fj.jclepro.2018.07.244&partnerID=40&md5=a6abc94a61eb279cc159fbd2945f8fb9"
"Selecting sustainable alternatives for cruise ships in Venice using multi-criteria decision analysis","2018","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048410211&doi=10.1016%2fj.scitotenv.2018.05.372&partnerID=40&md5=e246236e105c82bb51868fc1aa3c725f"
"Systematic identification of Celastrol-binding proteins reveals that Shoc2 is inhibited by Celastrol","2018","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056979191&doi=10.1042%2fBSR20181233&partnerID=40&md5=3ef6a4a5c08f86e3236315072db69912"
"Introduction ‘hybrid warfare in Asia: its meaning and shape’","2018","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059898521&doi=10.1080%2f09512748.2018.1513548&partnerID=40&md5=18461163c6c0bc378b0e97b830575b3e"
"Sleep, Sleep Disorders, and Circadian Health following Mild Traumatic Brain Injury in Adults: Review and Research Agenda","2018","51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056075830&doi=10.1089%2fneu.2017.5243&partnerID=40&md5=de175f311c4889aed3790bd9c2c5c075"
"Mortality of civilian patients with suspected traumatic haemorrhage receiving pre-hospital transfusion of packed red blood cells compared to pre-hospital crystalloid","2018","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056736316&doi=10.1186%2fs13049-018-0567-1&partnerID=40&md5=b53b0b86e6ea5f69cdc728cf8cec68e4"
"Wisdom without tears: Statecraft and the uses of history","2018","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041192180&doi=10.1080%2f01402390.2018.1428797&partnerID=40&md5=dbc61c18636b606cf93da736ec29f3ba"
"Cow-to-mouse fecal transplantations suggest intestinal microbiome as one cause of mastitis","2018","59","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056262438&doi=10.1186%2fs40168-018-0578-1&partnerID=40&md5=2709fa8c50745051b54199b563d566e2"
"We Have Never Been Secular: Religious Identities, Duties, and Ethics in Audit Practice","2018","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007453537&doi=10.1007%2fs10551-016-3426-x&partnerID=40&md5=86fc0cf4fe2c2c944a7105c5c5370523"
"Dance/Movement Therapists’ Attitudes and Actions Regarding LGBTQI and Gender Nonconforming Communities","2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051854649&doi=10.1007%2fs10465-018-9283-7&partnerID=40&md5=777646b49507d0d09a97ef3bbbd08a8b"
"Monitoring Dose Response of Cyanide Antidote Dimethyl Trisulfide in Rabbits Using Diffuse Optical Spectroscopy","2018","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051634998&doi=10.1007%2fs13181-018-0680-6&partnerID=40&md5=dd0525aec8ca3d56c79dc7368b83691c"
"The effects of early trauma and the FKBP5 gene on PTSD and the HPA axis in a clinical sample of Gulf War veterans","2018","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044315310&doi=10.1016%2fj.psychres.2018.03.037&partnerID=40&md5=37b137432173b5b386b4bae8c9569bec"
"DNA methylation levels are associated with CRF1 receptor antagonist treatment outcome in women with post-traumatic stress disorder","2018","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056119085&doi=10.1186%2fs13148-018-0569-x&partnerID=40&md5=5fb0358ff63e22ef2d5c04a40cb1bd9f"
"New semicarbazones as gorge-spanning ligands of acetylcholinesterase and potential new drugs against Alzheimer’s disease: Synthesis, molecular modeling, NMR, and biological evaluation","2018","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037980776&doi=10.1080%2f07391102.2017.1407676&partnerID=40&md5=18259113bc09e8e19849656763f0aae2"
"A preliminary validation of the Regional Proficiency Assessment Tool (RPAT)","2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057328161&doi=10.1080%2f08995605.2018.1506196&partnerID=40&md5=bd82fcca2cd2828b69c961211ec132f2"
"The Key Roles of Negative Pressure Breathing and Exercise in the Development of Interstitial Pulmonary Edema in Professional Male SCUBA Divers","2018","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046783895&doi=10.1186%2fs40798-017-0116-x&partnerID=40&md5=5713f0ed1ea7c1c06971125a80667865"
